,country,year,ppl_acc,ppl_no_acc,gdp_capita,e_non_ebt,e_ebt,e_co2_em
1353,Qatar,2011,1952054,0,155533,388.5691523,0.305,55896821.83313167
1354,Qatar,2012,2109568,0,156144,441.0455058,0.305,61597982.48416959
1355,Qatar,2013,2250473,0,148807,474.6313167,0.312105263,55434990.63803733
1356,Qatar,2014,2374419,0,138683,509.8456558,0.319210526,67901288.17636536
1357,Romania,1990,23201835,0,6868,701.4670966,30.034375614,80808870.20179048
1358,Romania,1991,23001155,0,6185,581.3076477000001,38.38947368,68873340.00612378
1359,Romania,1992,22794284,0,5898,516.0707021,30.794736838000002,89738589.86893967
1360,Romania,1993,22763280,0,6044,497.4638308,33.602631579000004,86965823.33794603
1361,Romania,1994,22730211,0,6331,466.27397499999995,34.33157895,74224407.19702294
1362,Romania,1995,22684270,0,6694,505.44163699999996,43.92894737,73987267.86289784
1363,Romania,1996,22619004,0,6863,504.528768221,41.46052632,75996724.14550675
1364,Romania,1997,22553978,0,6880,470.40420802,46.105263158,68418855.7370524
1365,Romania,1998,22507344,0,6833,421.89215050999996,49.710526318,59739390.16655972
1366,Romania,1999,22472040,0,7091,366.01716793,48.13157895,51152574.59249222
1367,Romania,2000,22442971,0,7430,375.50994578999996,38.88947368,53678275.89976504
1368,Romania,2001,22131970,0,8344,380.24326256000006,39.27105263,55531765.827538684
1369,Romania,2002,21730496,0,8776,393.52814537999996,42.234210527,54254354.83535213
1370,Romania,2003,21574326,0,9142,402.03956172,34.899999997,57896167.98775424
1371,Romania,2004,21451748,0,10032,408.98556730000007,43.465789476000005,54333850.02855264
1372,Romania,2005,21319685,0,10347,399.77055262,53.192105264,52989494.81160635
1373,Romania,2006,21193760,0,11897,414.82001293,48.31842105500001,55233330.92187811
1374,Romania,2007,20882982,0,13566,405.37814191000007,42.11578947,57719291.74285628
1375,Romania,2008,20537875,0,15620,403.52230535999996,45.32631579,55575195.468938984
1376,Romania,2009,20367487,0,15779,351.62700968,40.931605531,45758363.57449409
1377,Romania,2010,20246871,0,16393,342.19702623,53.42636895200001,43317907.50385848
1378,Romania,2011,20147528,0,17174,363.43216089,42.931578951,48304973.33032949
1379,Romania,2012,20058035,0,18604,351.9820072,39.27894737,43725979.502710626
1380,Romania,2013,19983693,0,18919,312.25936753,52.593421053,35508451.15550308
1381,Romania,2014,19908979,0,19693,314.43707502,65.914210529,35172774.912579946
1382,Russia,1990,148292000,0,18323,9558.177555,439.23844263200004,1463639462.9918685
1383,Russia,1991,148624000,0,17468,9416.6847561,442.52368423200005,1439307736.6536255
1384,Russia,1992,148689000,0,16771,9031.4350132,454.360526274,1239846051.5042903
1385,Russia,1993,148520000,0,14117,8379.033518400001,458.813157937,1157627386.1320798
1386,Russia,1994,148336000,0,11938,7597.884549599999,463.123684216,1061366683.4246998
1387,Russia,1995,148375726,0,11133,7160.173529799999,463.984736858,1014977700.9857442
1388,Russia,1996,148160042,0,8541,6934.2877503,406.2263158,1037210817.6841371
1389,Russia,1997,147915307,0,8320,6522.9594116,414.45,966852898.0526378
1390,Russia,1998,147670692,0,7616,6507.7389448,417.249999979,957924218.6308067
1391,Russia,1999,147214392,0,7421,6586.6909055999995,422.49999997899994,962127778.6903013
1392,Russia,2000,146596557,0,8604,6701.7626911,431.99210529499993,946346509.7829819
1393,Russia,2001,145976083,0,8892,6791.373165200001,457.937368453,969456604.0416582
1394,Russia,2002,145306046,0,9248,6800.6105407,427.246052621,974275877.7448798
1395,Russia,2003,144648257,0,10121,6973.1877821,410.643157858,1000869772.2169139
1396,Russia,2004,144067054,0,11526,6986.5605397,463.509999964,995671385.2206641
1397,Russia,2005,143518523,0,13406,6991.8023014,455.445000016,1016259161.4440137
1398,Russia,2006,143049528,0,15409,7318.1275792,457.35763158500004,1066656807.9264472
1399,Russia,2007,142805088,0,17799,7360.383590400001,467.200263121,1037556466.0391064
1400,Russia,2008,142742350,0,20022,7433.5260038999995,434.931842058,1039669890.777592
1401,Russia,2009,142785342,0,17864,7020.6048192,459.737368468,973130788.9249475
1402,Russia,2010,142849449,0,20255,7344.7814278,439.53842106799993,1036371134.8304341
1403,Russia,2011,142960868,0,23130,7615.0431072,430.577368411,1083436336.8171384
1404,Russia,2012,143201676,0,23827,7637.6705867,431.49213557599995,1121605168.3470485
1405,Russia,2013,143506911,0,23881,7493.7676732,478.022105222,1055279526.8618506
1406,Russia,2014,143819666,0,23798,7546.5586404000005,458.433947379,1018771574.6067129
1407,Saudi Arabia,2004,23228890,0,24468,1702.4726707,0.0,196355041.15092236
1408,Saudi Arabia,2005,23905654,0,28910,1814.5097932820001,0.0,199853777.29848644
1409,Saudi Arabia,2006,24578301,0,31838,1883.856802228,0.0,214603755.07891145
1410,Saudi Arabia,2007,25252569,0,33516,1965.8059859710002,0.0,183123860.72676924
1411,Saudi Arabia,2008,25940770,0,39887,2143.667787373,0.001578947,204367282.46657333
1412,Saudi Arabia,2009,26661492,0,34644,2259.3570348579997,0.001578947,224057115.07441875
1413,Saudi Arabia,2010,27425676,0,39370,2476.776239232,0.010789473999999999,244046677.559017
1414,Saudi Arabia,2011,28238020,0,48470,2556.725174866,0.013157895,238568494.48504913
1415,Saudi Arabia,2012,29086357,0,49983,2710.448901423,0.062105263,270249338.6422387
1416,Saudi Arabia,2013,29944476,0,48106,2721.592290555,0.10289473699999999,260804425.29306278
1417,Saudi Arabia,2014,30776722,0,46824,2917.259244392,0.111052632,295880647.1001048
1418,Singapore,1990,3047132,0,15476,272.83226213999995,0.22368421100000002,35389630.35092713
1419,Singapore,1991,3135083,0,15961,277.53285826,0.644736842,35302999.35414763
1420,Singapore,1992,3230698,0,16547,297.80537640000006,0.644736842,39092178.86331684
1421,Singapore,1993,3313471,0,17883,325.4298487,0.644736842,42484063.52466252
1422,Singapore,1994,3419048,0,19242,372.30143655999996,0.644736842,50953477.60016745
1423,Singapore,1995,3524506,0,20003,388.170341,0.644736842,34335436.066126764
1424,Singapore,1996,3670704,0,20912,391.71814102,0.644736842,41468234.829296365
1425,Singapore,1997,3796038,0,23919,412.0532011,0.644736842,48514872.12806221
1426,Singapore,1998,3927213,0,29032,417.77337860000006,0.644736842,40471078.02154817
1427,Singapore,1999,3958723,0,29560,413.6018439,0.644736842,41849017.03843841
1428,Singapore,2000,4027887,0,39287,442.30162954,0.644736842,38289328.079112776
1429,Singapore,2001,4138012,0,35420,501.65836038,1.244736842,38387012.98344473
1430,Singapore,2002,4175950,0,38444,492.81351868,1.244736842,36127663.93897027
1431,Singapore,2003,4114826,0,34843,465.50268513000003,1.302631579,22710530.265952427
1432,Singapore,2004,4166664,0,40944,521.2484806,1.260526316,20666800.32384039
1433,Singapore,2005,4265762,0,48335,547.71192735,1.257894737,21280450.063788336
1434,Singapore,2006,4401365,0,57244,602.8206417199999,1.255263158,21368109.167031728
1435,Singapore,2007,4588599,0,61178,647.29527192,1.281578947,13692665.431901457
1436,Singapore,2008,4839396,0,50435,688.6516798800001,1.3802631570000001,24479870.24445169
1437,Singapore,2009,4987573,0,51138,740.7071185500001,1.406052632,33618111.22846916
1438,Singapore,2010,5076732,0,61827,795.99347563,1.5568421049999999,33423812.293973673
1439,Singapore,2011,5183688,0,61672,827.6208959,1.605526316,27097134.733919673
1440,Singapore,2012,5312437,0,61905,831.0586632,1.676842105,21753739.604281336
1441,Singapore,2013,5399162,0,61755,854.0266755,1.956578948,32447121.728048794
1442,Singapore,2014,5469724,0,67105,879.4764667000001,2.1713157900000004,33035369.40972415
1443,Slovakia,1990,5299187,0,15041,240.31596509,4.947368421,20069745.6195322
1444,Slovakia,1991,5303294,0,11891,215.61780875,3.705263158,19210453.69919162
1445,Slovakia,1992,5305016,0,11161,205.73897991,5.0973684210000005,18170146.04912546
1446,Slovakia,1993,5325305,0,11775,197.35885036000002,9.123684211,19514872.62680828
1447,Slovakia,1994,5346331,0,12158,191.37180941,11.46052632,17643445.461551744
1448,Slovakia,1995,5361999,0,12862,192.96388682000003,12.84210526,19570595.99997668
1449,Slovakia,1996,5373361,0,13551,196.38665668000002,11.12368421,18998550.25911302
1450,Slovakia,1997,5383291,0,14041,193.02385477,10.69473684,19024123.629470654
1451,Slovakia,1998,5390516,0,13798,194.55700797000003,11.22894737,18516062.734726567
1452,Slovakia,1999,5396020,0,13196,195.36252364,11.77368421,18383277.89733652
1453,Slovakia,2000,5388720,0,13818,201.20399945,12.14473684,16228111.152341047
1454,Slovakia,2001,5378867,0,14770,206.44357746000003,13.371052628000001,19278229.611659568
1455,Slovakia,2002,5376912,0,15208,207.53063822000001,14.26315789,17030340.78474548
1456,Slovakia,2003,5373374,0,15107,206.77778413,8.918421053,19432370.54897138
1457,Slovakia,2004,5372280,0,15335,199.73467915,10.576315793,19257571.835957486
1458,Slovakia,2005,5372807,0,16904,210.0802238,11.997368419,18499174.403331295
1459,Slovakia,2006,5373054,0,18307,202.2351845,12.326315785,18305464.13370872
1460,Slovakia,2007,5374622,0,20526,189.09424090000002,12.642105262,17061155.844202712
1461,Slovakia,2008,5379233,0,21876,197.00699315999998,12.121052629000001,15987144.557619913
1462,Slovakia,2009,5386406,0,21688,177.7583843,13.076315788999999,15136591.130070996
1463,Slovakia,2010,5391428,0,22555,188.30537725,15.221052628999999,15412606.865791544
1464,Slovakia,2011,5398384,0,22483,182.90849135000002,12.786842106000002,15692766.086761389
1465,Slovakia,2012,5407579,0,23118,174.1577305,14.155263157,14933705.710096492
1466,Slovakia,2013,5413393,0,23797,179.87640928,16.444736846,14184055.123701243
1467,Slovakia,2014,5418649,0,24964,163.85211216,16.681578944,12977271.354605483
1468,Slovenia,1990,1998161,0,16675,59.55200318,7.826315789,7047351.574979181
1469,Slovenia,1991,1999429,0,15353,57.72083436999999,9.494736842,5993167.599423617
1470,Slovenia,1992,1996498,0,14697,53.94163053999999,9.007894737,6711340.401621643
1471,Slovenia,1993,1991746,0,15802,56.86887638,7.986842105,6500581.859969822
1472,Slovenia,1994,1989443,0,16925,59.949803110000005,8.944736842000001,6238437.3245340325
1473,Slovenia,1995,1989872,0,18710,63.8973719,8.557894737,6435824.752548372
1474,Slovenia,1996,1988628,0,19280,66.37255063,9.652631579,6058340.641497352
1475,Slovenia,1997,1985956,0,19941,69.75855899000001,8.134210526,6338193.947190159
1476,Slovenia,1998,1981629,0,20192,68.92069193,9.078947368,6728984.72519862
1477,Slovenia,1999,1983045,0,20854,67.20529686,9.921052631,5874869.843793148
1478,Slovenia,2000,1988925,0,21555,66.08525515,10.273684205999999,6222519.964591436
1479,Slovenia,2001,1992060,0,21845,69.82599089,10.178947368,6774053.067032266
1480,Slovenia,2002,1994530,0,22665,70.84378539,8.986842106000001,7089010.066859277
1481,Slovenia,2003,1995733,0,22656,70.45964384999999,8.102631579,6716728.908855409
1482,Slovenia,2004,1997012,0,23639,72.26406639,11.094736843,6820318.057311057
1483,Slovenia,2005,2000474,0,24405,74.24214789,9.397368421000001,6913965.656845011
1484,Slovenia,2006,2006868,0,24833,74.87190686,9.710526316,6986074.558695533
1485,Slovenia,2007,2018122,0,25897,75.4238731,8.868421053,7184348.948650032
1486,Slovenia,2008,2021316,0,27380,81.00007276,11.342105263,6910675.990074187
1487,Slovenia,2009,2039669,0,25973,72.428917349,12.926315793,6590883.711036344
1488,Slovenia,2010,2048583,0,25660,73.20038856999999,12.505263153000001,6583387.847932522
1489,Slovenia,2011,2052843,0,26004,73.227637816,10.210526317,6671782.639148342
1490,Slovenia,2012,2057159,0,26022,69.774077202,11.392105267,6396808.706433111
1491,Slovenia,2013,2059953,0,26062,66.926800812,13.444736845000001,6196956.189342575
1492,Slovenia,2014,2061980,0,27462,65.141028942,17.400000002,4818355.851367237
1493,South Africa,1990,22287642,15272883,7866,1024.9423786300001,2.657894737,186985583.23832226
1494,South Africa,1991,23283762,15154093,7599,1014.51021194,5.210526316,198386790.43443692
1495,South Africa,1992,24329228,15030997,7473,1022.90180046,1.978947408,188869113.21623415
1496,South Africa,1993,25407351,14892810,7434,1023.3322275599999,0.384210626,207806835.033054
1497,South Africa,1994,26492515,14726386,7468,1064.1362212699999,2.826315554,220114914.4466395
1498,South Africa,1995,27563965,14524200,7773,1113.6248716500002,1.392105155,235780536.8362153
1499,South Africa,1996,24709548,18188972,8004,1133.24593119,3.628947008,239236604.42409655
1500,South Africa,1997,29637791,14019233,8128,1156.2861704,5.889473774,254026160.87755236
1501,South Africa,1998,28797501,15574611,8136,1136.770682792,4.805263235,250865869.89709914
1502,South Africa,1999,31636288,13422487,8142,1178.32546576,2.4289471469999997,251687819.81997883
1503,South Africa,2000,32622205,13106110,8478,1177.89654473,4.178420699,258463762.7824188
1504,South Africa,2001,32562274,13822732,8678,1183.08817439,5.670789402,266589805.4685761
1505,South Africa,2002,36257179,10768994,9147,1151.0150896700002,6.728157973000001,250749443.3547187
1506,South Africa,2003,37547197,10101530,9250,1251.7382947400001,3.3045055170000004,284470468.4695428
1507,South Africa,2004,39032143,9215252,9628,1366.3134149000002,3.57720798,312207946.19916296
1508,South Africa,2005,39495854,9324732,10241,1293.33389077,4.700632076,279851901.39611685
1509,South Africa,2006,39837218,9527364,10861,1315.5207971399998,8.772946869,300563725.7741446
1510,South Africa,2007,40907488,8979693,11347,1351.2045314,8.758473185,314757207.37375754
1511,South Africa,2008,41287534,9124595,11435,1453.73153705,4.627420662,342529911.2989807
1512,South Africa,2009,42152866,8817952,11001,1449.41794584,5.1421576490000005,320819983.48957056
1513,South Africa,2010,42763686,8820977,11288,1465.1649143299999,4.2126310810000005,332552276.646879
1514,South Africa,2011,44267198,7996318,11838,1439.74381684,9.455590007000001,324047679.1150905
1515,South Africa,2012,45207476,7790737,11880,1423.3373341699998,4.116078505,317970915.6335911
1516,South Africa,2013,45917356,7850040,11993,1427.9999108299999,4.898988971,308842380.3399847
1517,South Africa,2014,46904031,7635540,12050,1439.7102140900001,11.621473611,329309612.17955333
1518,South Korea,1995,45092991,0,19197,1734.1707102999999,7.926113158,126123224.41772468
1519,South Korea,1996,45524681,0,20042,1916.7465478000001,7.448307895,139972366.6878352
1520,South Korea,1997,45953580,0,20821,2106.6663851000003,7.621031579,161378525.65719116
1521,South Korea,1998,46286503,0,18920,1937.2698145000002,11.430047372999999,142136543.5591077
1522,South Korea,1999,46616677,0,21070,2110.5902031,11.201765786000001,149934436.49913037
1523,South Korea,2000,47008111,0,22930,2239.7720062,10.817163155,189728451.21333367
1524,South Korea,2001,47370164,0,23412,2297.5620249,6.412402081,200231415.13872918
1525,South Korea,2002,47644736,0,25246,2403.3351924,9.036059999999999,203377914.3985613
1526,South Korea,2003,47892330,0,26041,2478.1099346,13.437351353000002,207027708.56469205
1527,South Korea,2004,48082519,0,27413,2527.5448799,12.137876837999999,233237405.66843235
1528,South Korea,2005,48184561,0,28995,2611.7483217999998,10.662069986999999,229436888.84994322
1529,South Korea,2006,48438292,0,29850,2656.9947975,10.572291434,237117740.04486924
1530,South Korea,2007,48683638,0,31144,2742.8450756,11.541758458,262684098.97066596
1531,South Korea,2008,49054708,0,30412,2796.9287133,11.070578424,277348266.9816255
1532,South Korea,2009,49307835,0,30237,2809.3786107,11.895413613,291379767.0012969
1533,South Korea,2010,49554112,0,32325,3023.6473554000004,14.972295392,331715986.41510046
1534,South Korea,2011,49936638,0,32225,3161.0137811,18.690707703999998,355476102.181882
1535,South Korea,2012,50199853,0,32485,3193.0911795,20.511342103,355767248.69654256
1536,South Korea,2013,50428893,0,33322,3192.5705276,25.223692107999998,357520833.8108696
1537,South Korea,2014,50746659,0,34538,3219.6841606,31.229794733,354773689.006864
1538,Spain,1990,38867322,0,16764,980.7856337,68.35789473800001,89244111.16393878
1539,Spain,1991,38966376,0,17846,1012.7391565099999,73.278947366,90918108.01540895
1540,Spain,1992,39157685,0,18192,1090.16699915,51.594736839,100187175.0997962
1541,Spain,1993,39361262,0,18250,1036.51579575,66.00263158000001,90880653.1317035
1542,Spain,1994,39549108,0,19045,1078.01106794,76.326315792,93929817.06864704
1543,Spain,1995,39724050,0,20117,1136.45971481,64.231578946,104787567.71862449
1544,Spain,1996,39889852,0,20655,1134.9265874,108.58157898399999,89994021.85598932
1545,Spain,1997,40057389,0,22161,1217.2813089,97.35789473499999,101353274.39009455
1546,Spain,1998,40223509,0,23756,1280.2675527,97.113157899,101073259.67945372
1547,Spain,1999,40386875,0,24842,1351.2932799,71.968421049,121358623.278698
1548,Spain,2000,40567864,0,26424,1409.3255212999998,94.231578939,124107442.09608951
1549,Spain,2001,40850412,0,27372,1442.6978628,130.107894768,116222629.02454993
1550,Spain,2002,41431558,0,28263,1504.3482905,91.78421052600001,133351070.77444154
1551,Spain,2003,42187645,0,27722,1541.4494517,148.299999995,125327681.84638385
1552,Spain,2004,42921895,0,28220,1626.7164807,133.584210526,134078030.0683337
1553,Spain,2005,43653155,0,29465,1669.0238883,109.847368424,144243598.65509978
1554,Spain,2006,44397319,0,31493,1667.8472028,137.05263158500003,142776835.5333443
1555,Spain,2007,45226803,0,33516,1691.8471503,153.176315784,148744372.49979618
1556,Spain,2008,45954106,0,33492,1632.8666747999998,163.97631579,130449816.36173707
1557,Spain,2009,46362946,0,32962,1473.6304227,193.98717064899998,111819406.83602037
1558,Spain,2010,46576897,0,32160,1449.2406981,254.20822661000003,95528817.0465851
1559,Spain,2011,46742697,0,31600,1446.5803648,226.90404288000002,108851043.08866352
1560,Spain,2012,46773055,0,31491,1436.4403722000002,228.84189189000003,117235176.81745571
1561,Spain,2013,46620045,0,31527,1288.5199208,291.9693112,92328235.34273341
1562,Spain,2014,46480882,0,32300,1262.9313839,290.18179892,95460520.85546052
1563,Sri Lanka,1990,9173941,8155772,3027,15.39617563,8.275789474,156516.29916377936
1564,Sri Lanka,1991,9583570,7956063,3293,16.26428155,8.201578947,357387.42217837606
1565,Sri Lanka,1992,9995230,7745407,3201,19.13281068,7.631315788999999,821533.0267496826
1566,Sri Lanka,1993,10405597,7522979,3413,18.596597249,9.989473684,434460.5196768765
1567,Sri Lanka,1994,10810389,7287959,3725,20.598781765000002,10.76078947,443737.3061157929
1568,Sri Lanka,1995,11206353,7040768,3740,22.316528600999998,11.87921053,384142.9772386364
1569,Sri Lanka,1996,11590076,6782044,4176,27.229770987,8.557631579,1056880.0376212588
1570,Sri Lanka,1997,11961802,6514703,4463,29.52706461,9.071763158,1418784.8057880679
1571,Sri Lanka,1998,12326810,6243891,4411,31.535137889,10.3025,1247187.2113607721
1572,Sri Lanka,1999,12693764,5975339,4318,34.41224011,11.002614736,1460155.2220423552
1573,Sri Lanka,2000,13069635,5712303,4391,40.762343166,8.442209442999998,3198124.6997246076
1574,Sri Lanka,2001,12028702,6884352,4295,40.061579156,8.216438865,3048529.50343521
1575,Sri Lanka,2002,15380855,3678445,4478,42.338507093,7.1197856260000005,3502539.464396904
1576,Sri Lanka,2003,14272793,4942514,4785,42.647368766,8.74881952,3629324.47439471
1577,Sri Lanka,2004,14690919,4681619,4926,41.918931515000004,7.830493409000001,4390775.882169938
1578,Sri Lanka,2005,15111044,4413514,5067,48.064150286,9.128507362999999,4135870.0809731283
1579,Sri Lanka,2006,15533185,4136966,5527,49.952240874,12.244340552,3403941.630674822
1580,Sri Lanka,2007,15848631,3962158,6020,52.995333474,10.436461627,3853083.686108469
1581,Sri Lanka,2008,16390138,3555694,6451,48.377677680999994,10.932973126999999,3986047.828824728
1582,Sri Lanka,2009,16824528,3250558,7063,50.951756927999995,10.327395589,4601878.916133468
1583,Sri Lanka,2010,17229195,2969158,7844,50.65804077000001,15.098489951,3588832.8135000006
1584,Sri Lanka,2011,17828459,2486558,8918,56.708701414000004,12.410137524,5256482.63253118
1585,Sri Lanka,2012,18139115,2285885,9588,60.4925168,9.160926548000003,6394777.771760194
1586,Sri Lanka,2013,18567670,2017330,9826,52.167998575999995,18.959464179,4529363.683740694
1587,Sri Lanka,2014,19149213,1621787,10313,51.09108381,12.906787597,7408930.853933877
1588,Sweden,1990,8558835,0,26364,448.34145717,195.94210526900002,10792104.674571374
1589,Sweden,1991,8617375,0,26114,439.03056167,171.373684168,12982274.143921012
1590,Sweden,1992,8668067,0,26069,413.32288619999997,201.065789431,12018047.218890885
1591,Sweden,1993,8718561,0,25070,405.41802082,202.292105279,12307961.78256092
1592,Sweden,1994,8780745,0,26508,448.79942199,161.58421057399997,12958176.691511525
1593,Sweden,1995,8826939,0,27970,429.76307697000004,185.67368420999998,12184305.64544894
1594,Sweden,1996,8840998,0,28508,459.49388067,142.113157858,16375758.8145876
1595,Sweden,1997,8846062,0,29952,429.27357570000004,189.560526326,12337443.39411364
1596,Sweden,1998,8850974,0,31799,465.33915870000004,204.821052669,13209032.605150346
1597,Sweden,1999,8857874,0,33703,453.90205817000003,196.702631563,11597464.760979554
1598,Sweden,2000,8872109,0,36374,381.79996383,218.78947368800002,10245796.810166238
1599,Sweden,2001,8895960,0,35603,427.68641274,219.26842109499998,11408610.09868098
1600,Sweden,2002,8924958,0,36192,422.76344586999994,187.218421068,12481927.843489591
1601,Sweden,2003,8958229,0,36813,434.40946385,154.555263113,13696529.243091654
1602,Sweden,2004,8993531,0,38522,453.2992613,180.63421056299998,13352536.294924298
1603,Sweden,2005,9029572,0,37974,438.31531155,213.510526269,12251574.234310662
1604,Sweden,2006,9080505,0,39748,427.88925800000004,186.80526319899997,13092880.78227201
1605,Sweden,2007,9148092,0,42314,422.46232678999996,203.768421062,11580397.372620352
1606,Sweden,2008,9219637,0,42310,402.89646769,214.03684207499998,11966114.55169389
1607,Sweden,2009,9298515,0,40320,357.14684786,208.85789477699998,12011276.996465288
1608,Sweden,2010,9378126,0,42043,386.26702291,216.055263115,14829753.348733895
1609,Sweden,2011,9449213,0,42079,375.0774067,222.871052606,11913483.03023068
1610,Sweden,2012,9519374,0,42579,377.46314853,258.72894734,11370878.975909658
1611,Sweden,2013,9600379,0,42245,381.54111308,217.60000001300003,11007990.283517865
1612,Sweden,2014,9696110,0,42202,373.18491206,225.631578921,10477208.730413785
1613,Switzerland,1990,6715519,0,35499,237.278681331,79.570653908,2676152.869307101
1614,Switzerland,1991,6799978,0,35630,239.619748989,85.574109519,3165961.0380299594
1615,Switzerland,1992,6875364,0,35651,242.99840774299997,87.346464646,3292096.7073795223
1616,Switzerland,1993,6938265,0,36277,233.31484374899998,95.463662949,2916771.137743638
1617,Switzerland,1994,6993795,0,37488,240.685598619,104.28304091599999,3119223.852115189
1618,Switzerland,1995,7040687,0,37871,233.052155639,94.08306752,2962666.7959235045
1619,Switzerland,1996,7071850,0,37889,240.158173566,77.28942052599999,3038752.8860694612
1620,Switzerland,1997,7088906,0,39781,247.31785094999998,91.351196168,3251673.924679567
1621,Switzerland,1998,7110001,0,41471,250.824850273,89.93530037400001,3776983.42087227
1622,Switzerland,1999,7143991,0,42105,244.74748232000002,107.29016475799997,3519725.4204120426
1623,Switzerland,2000,7184250,0,42752,244.46985579800003,99.169298248,3379559.6395108663
1624,Switzerland,2001,7229854,0,42350,256.94451271,111.0944179,3533726.317309321
1625,Switzerland,2002,7284753,0,43040,249.153253914,95.00215311200002,3625872.8058110736
1626,Switzerland,2003,7339001,0,42541,247.307255441,94.000345557,3619512.489470204
1627,Switzerland,2004,7389625,0,43768,246.003319816,91.43609782400002,4037867.9875206947
1628,Switzerland,2005,7437115,0,45532,240.104987098,84.93394471100001,4160855.414725877
1629,Switzerland,2006,7483934,0,48406,254.826337451,84.568048914,4256940.280177733
1630,Switzerland,2007,7551117,0,52541,239.687333528,95.99316853100002,3904785.8137906655
1631,Switzerland,2008,7647675,0,54830,249.79363705199998,98.22206273699999,4013204.99963502
1632,Switzerland,2009,7743831,0,54184,250.79538309400002,97.455555555,3736942.0178035335
1633,Switzerland,2010,7824909,0,54377,240.9274676,98.598112703,3908786.1654990492
1634,Switzerland,2011,7912398,0,58686,234.09032754400002,89.516746411,3741623.8003342687
1635,Switzerland,2012,7996861,0,60777,235.77166364099998,106.62655500500001,3680791.6876508975
1636,Switzerland,2013,8089346,0,61320,245.33893866199998,107.00451884700001,3783139.152569284
1637,Switzerland,2014,8188649,0,61661,230.57006494299998,106.984343469,3649297.9550470174
1638,Thailand,1990,42945632,13637189,5384,347.00431608,12.960839477999999,33992329.56099658
1639,Thailand,1991,44126428,13131973,5713,385.71773205,11.934255263,40561329.52176652
1640,Thailand,1992,45247509,12590369,6206,428.03616558,10.999476318000001,44582470.04051671
1641,Thailand,1993,46338665,12026226,6657,490.52403252,9.584026316000001,48664507.184779964
1642,Thailand,1994,47446345,11455321,7167,548.9168139000001,11.722014583,53572299.76062832
1643,Thailand,1995,48604573,10887217,7967,596.66292671,17.725684371,59884204.02906899
1644,Thailand,1996,49826614,10324858,8572,675.1426599,19.531902133,68331352.49438867
1645,Thailand,1997,51098292,9765214,7805,712.9023535000001,19.356579649,74046162.51342624
1646,Thailand,1998,52393115,9204168,6557,664.3137391800001,14.206139722,69521883.74191916
1647,Thailand,1999,53669737,8636914,6713,715.3810668199999,10.150266544,71405996.56629768
1648,Thailand,2000,51688535,11269486,6921,725.0834745099999,16.890372345,75665436.09882216
1649,Thailand,2001,56067339,7475983,7120,764.0713565,17.882718001999997,81231306.18442501
1650,Thailand,2002,57192773,6880391,7586,838.3664577,21.366689913,84649853.63336663
1651,Thailand,2003,58281638,6273314,8309,909.0228073,22.208548194,91217418.51699373
1652,Thailand,2004,59348690,5653541,8898,977.2347030999999,20.363715515000003,99079095.19686216
1653,Thailand,2005,60406499,5018971,9584,1011.2264339,19.809076422,103298344.25410083
1654,Thailand,2006,65262158,562006,10184,1006.9919733,26.248728671,106465129.96993394
1655,Thailand,2007,62503782,3691833,10835,1067.0381437,27.416168032999998,114280445.698566
1656,Thailand,2008,63552140,2993620,11392,1083.6993797,24.022197977,115150348.2634624
1657,Thailand,2009,66186296,695571,11168,1121.6481721,24.373757962,113247196.04626381
1658,Thailand,2010,67007182,201626,12586,1195.5235432999998,23.086759183,122647867.2194063
1659,Thailand,2011,66663324,866806,13318,1234.8583997,31.609437518,121550405.610274
1660,Thailand,2012,67239234,604745,14467,1319.0663868,35.901070913,130487484.2213305
1661,Thailand,2013,68044733,98332,13895,1342.9355107000001,33.27893287,137730833.50464076
1662,Thailand,2014,68404229,12543,13587,1376.9454101000001,37.392310902,145944493.06123272
1663,Trinidad and Tobago,1990,1010517,211383,9392,69.50099389,0.081578947,10125023.932922313
1664,Trinidad and Tobago,1991,1028430,201477,8389,69.30906073,0.065789474,10884930.345336499
1665,Trinidad and Tobago,1992,1046123,191364,9606,73.35068093999999,0.078947368,12416542.413246494
1666,Trinidad and Tobago,1993,1063353,181054,8421,77.32815006,0.073684211,11886665.46027517
1667,Trinidad and Tobago,1994,1079762,170556,7952,81.9411262,0.084210526,11259895.652964722
1668,Trinidad and Tobago,1995,1095091,159910,8213,88.86662169,0.086842105,10709909.49794303
1669,Trinidad and Tobago,1996,1109187,149177,7943,100.74698379,0.044736842,12840404.513265153
1670,Trinidad and Tobago,1997,1122216,138462,8173,100.71772054,0.047368420999999994,11369755.092786474
1671,Trinidad and Tobago,1998,1134648,127894,8342,102.23356137,0.047368420999999994,11982013.11429953
1672,Trinidad and Tobago,1999,1147177,117598,10058,113.63159729,0.047368420999999994,13917579.930070462
1673,Trinidad and Tobago,2000,1157543,110441,12674,112.09250979000001,0.052894737000000004,13906682.660341125
1674,Trinidad and Tobago,2001,1174426,97954,11702,124.79689712000001,0.077894736,15406628.658881193
1675,Trinidad and Tobago,2002,1189407,88430,12411,134.37415122000002,0.07105263199999999,17328991.247846343
1676,Trinidad and Tobago,2003,1205104,78948,16095,141.58219581999998,0.035526315,21793648.85857054
1677,Trinidad and Tobago,2004,1221147,69388,17943,155.67407344000003,0.06631579,22925195.35850781
