,country,ppl_acc,ppl_no_acc,e_non_ebt,e_ebt,e_co2_em
798,Iraq,34885453,120627,460.22394900000006,7.6118473689999995,108210600.42459668
799,Ireland,3513974,0,114.97067627000001,1.834210526,11858332.172908135
800,Ireland,3534235,0,119.04143555,1.963157895,12493132.780332463
801,Ireland,3558430,0,119.66422589000001,2.163160263,13169915.316226766
802,Ireland,3576261,0,122.41487639,2.052638684,13214281.414633986
803,Ireland,3590386,0,126.91763356,2.471061632,13707015.706701202
804,Ireland,3608841,0,130.06284913000002,1.918428631,14403315.75433317
805,Ireland,3637510,0,137.45833352,2.0079141579999997,15127327.434688421
806,Ireland,3674171,0,143.50019075,2.1290094209999997,15782254.654446261
807,Ireland,3712696,0,153.52312536,3.079067685,16303285.75030617
808,Ireland,3754786,0,162.72952248,2.95802642,16864406.002642535
809,Ireland,3805174,0,168.40478383,3.118581631,17355894.606217034
810,Ireland,3866243,0,180.02464676,2.702835737,18830321.12459946
811,Ireland,3931947,0,177.80686344,3.6344326839999996,17908416.62893847
812,Ireland,3996521,0,173.6866444,2.9949926319999998,16855049.12790588
813,Ireland,4070262,0,175.47680445999998,3.6687829479999996,16436033.271649335
814,Ireland,4159914,0,182.04670219999997,4.930672608,16940984.352351043
815,Ireland,4273591,0,184.38211189999998,6.513321014,16049899.76616171
816,Ireland,4398942,0,189.5369644,7.356149718,15952883.426391736
817,Ireland,4489544,0,186.7443,9.441292958,15691519.992233569
818,Ireland,4535375,0,168.41835222,10.813847176,13950842.795157634
819,Ireland,4560155,0,169.07706278,9.815602638,14295873.152918909
820,Ireland,4580084,0,154.61973074999997,14.274813216,13047486.696716638
821,Ireland,4599533,0,153.09522784,13.825056844999999,13912350.740589868
822,Ireland,4623816,0,149.09726089,14.798631594000001,12534758.206911573
823,Ireland,4657740,0,146.9528197,16.807462762,12371652.561152771
824,Israel,4660000,0,133.038674411,0.007894736999999999,21574631.075894333
825,Israel,4949000,0,138.020894302,0.015789473999999998,21817202.75173161
826,Israel,5123000,0,150.33076260500002,0.07631578900000001,27072817.81414218
827,Israel,5261000,0,159.24879824299998,0.068421053,27623760.641605
828,Israel,5399000,0,174.345783071,0.060526316,29562376.617711708
829,Israel,5545000,0,194.55392687499997,0.065789474,30372517.900089774
830,Israel,5692000,0,204.807578008,0.063157895,31912063.557094347
831,Israel,5836000,0,200.96550747300003,0.065789474,34685468.600350484
832,Israel,5971000,0,214.82323488499998,0.065789474,36665588.20358477
833,Israel,6125000,0,223.299258313,0.086842105,35801028.19247287
834,Israel,6289000,0,233.61862894700002,0.081578947,39100639.83303625
835,Israel,6439000,0,232.563134159,0.052631578,41887630.24601516
836,Israel,6570000,0,235.87998173300002,0.084210526,40313810.540820085
837,Israel,6689700,0,242.428891922,0.11315789400000001,42008895.291299015
838,Israel,6809000,0,245.38166923,0.102631579,39301675.544254735
839,Israel,6930100,0,253.34607906999997,0.102631579,38862056.91830604
840,Israel,7053700,0,253.14123492,0.065789473,42822722.66070851
841,Israel,7180100,0,267.09553994,0.06315789399999999,43303203.47655608
842,Israel,7308800,0,271.30526928,0.08421052700000001,45815774.646635525
843,Israel,7485600,0,259.63211554,0.260526317,41073472.12653237
844,Israel,7623600,0,275.03147691,0.447368421,43957884.03573513
845,Israel,7765800,0,281.17980461,0.792105263,46796854.11885346
846,Israel,7910500,0,293.1933631,1.273684211,51732518.99688083
847,Israel,8059500,0,271.9031603,1.6467767079999998,47229945.55078644
848,Israel,8215700,0,266.34926968,2.693814877,43205405.40958687
849,Italy,56719240,0,1729.3191336999998,91.84978734799999,162070393.82240787
850,Italy,56758521,0,1741.0891785,119.839154748,157523107.90951142
851,Italy,56797087,0,1739.2095768,120.43926105299998,157376520.1249637
852,Italy,56831821,0,1710.8569038,119.00746943600001,152076363.29729542
853,Italy,56843400,0,1699.0974883,126.946624104,154552124.62396273
854,Italy,56844303,0,1793.3232400999998,109.099043063,169066577.3712443
855,Italy,56860281,0,1782.6981346,121.635964898,162360355.70058885
856,Italy,56890372,0,1809.5575666999998,121.59473679000001,165384435.80321217
857,Italy,56906744,0,1860.3442547999998,122.307894729,169335709.1851818
858,Italy,56916317,0,1909.6498435999997,135.039473638,163978946.702955
859,Italy,56942108,0,1939.9700036,133.89473686800002,171188271.58288118
860,Italy,56974100,0,1942.0154428,143.01842104899998,169118208.8844716
861,Italy,57059007,0,1942.7562858,127.1473684,177689618.35517105
862,Italy,57313203,0,2015.5219290999999,123.33157895000001,181562892.2799726
863,Italy,57685327,0,2036.7458364,141.765789495,194200093.2290707
864,Italy,57969484,0,2054.453652,127.47105263099999,192858110.61254716
865,Italy,58143979,0,2039.168808,133.250000006,195939249.79067189
866,Italy,58438310,0,2007.0373798,125.56578946900001,195325588.85529453
867,Italy,58826731,0,1951.9666418000002,153.06052628700002,189423538.7930928
868,Italy,59095365,0,1784.9646462,182.25447366699998,159743801.006183
869,Italy,59277417,0,1825.9948399,202.53842109999997,165974718.00709715
870,Italy,59379449,0,1764.5566081,218.32052630999996,163613410.83452567
871,Italy,59539717,0,1685.0625581,242.69052630000002,153971009.23009256
872,Italy,60233948,0,1544.8401608,294.76026319000005,132010312.95375758
873,Italy,60789140,0,1423.6591225000002,317.57473687,123919376.11747734
874,Japan,123537000,0,4867.207139,264.858226319,492369137.52181774
875,Japan,123921000,0,4970.8054987000005,287.22330787900006,497701713.51174724
876,Japan,124229000,0,5074.6586286,248.43583419899997,505732512.56303775
877,Japan,124536000,0,5111.5153304000005,282.033767379,489649727.65356094
878,Japan,124961000,0,5392.4617256,212.54866738200002,538637340.9179235
879,Japan,125439000,0,5567.8183694,253.82527788099998,527925405.655676
880,Japan,125757000,0,5679.817423500001,252.16606896800005,532358177.30154586
881,Japan,126057000,0,5757.2362239,279.82602485499996,530162392.10422295
882,Japan,126400000,0,5616.114034099999,286.41038413999996,521138593.1250378
883,Japan,126631000,0,5735.9592405,271.46631219,544190344.5226288
884,Japan,126843000,0,5801.5705917,273.203009792,561018612.7910439
885,Japan,127149000,0,5756.7746066,265.64862954299997,550065235.3974701
886,Japan,127445000,0,5745.9822243,264.27613155299997,580047437.4306906
887,Japan,127718000,0,5700.4249955,297.61689472899997,601551846.2118695
888,Japan,127761000,0,5773.4077597,299.463363533,595082771.571875
889,Japan,127773000,0,5905.027693100001,269.29628298399996,603658836.637374
890,Japan,127854000,0,5864.5450394,298.477989628,587248901.1214753
891,Japan,128001000,0,5840.4971970999995,268.279494275,647870799.3407198
892,Japan,128063000,0,5755.0391266,266.50616887999996,614732420.2825425
893,Japan,128047000,0,5250.96752,251.565225993,565248180.1258124
894,Japan,128070000,0,5562.7765549000005,306.96820467000003,602266637.3230349
895,Japan,127833000,0,5278.0847372,294.12933066000005,652275906.7711353
896,Japan,127629000,0,5241.902629259999,290.22708298,698140326.0156777
897,Japan,127445000,0,5179.18335884,313.74269098,707691013.853295
898,Japan,127276000,0,5005.716039999999,347.79578062999997,671230763.808122
899,Kazakhstan,15975398,372602,837.6442472,19.37558,129450080.63651197
900,Kazakhstan,16103696,346804,837.1360599,18.94527,119119442.92452882
901,Kazakhstan,16120167,318928,827.0771735999999,18.06139,103303948.09811202
902,Kazakhstan,16040587,289832,725.5028829,20.07338,97193119.24801914
903,Kazakhstan,15835142,260057,639.2006942999999,24.14388,92527314.86864549
904,Kazakhstan,15799810,15816,574.0649261,21.91092,76418714.06228267
905,Kazakhstan,15370978,206916,499.50626330000006,19.28254,72843067.6067777
906,Kazakhstan,15148791,184912,440.2989351,17.10773,66765122.56660348
907,Kazakhstan,14905270,166030,414.8258719,16.15407,64418637.987501994
908,Kazakhstan,14480573,447853,388.82858683,16.14244,54420818.335070744
909,Kazakhstan,14741843,141783,344.47718807,19.81855421,85119026.19976483
910,Kazakhstan,14723885,134450,396.95311456,21.26615421,79168347.45622185
911,Kazakhstan,14729794,129154,402.15833110999995,23.39353395,105019798.26554814
912,Kazakhstan,14783814,125204,443.51661738999996,22.69615895,113776187.38729092
913,Kazakhstan,14891290,121695,481.1469187,21.20175263,113424714.90296532
914,Kazakhstan,15029550,117479,507.4081032000001,20.67360447,116484331.4363575
915,Kazakhstan,15272347,35737,545.50600198,20.44228868,139272601.45670518
916,Kazakhstan,15381091,103101,607.3026594,21.50370105,131251271.40643866
917,Kazakhstan,15582552,91448,636.688209,19.63112842,113335168.85587694
918,Kazakhstan,16092822,0,573.0455099999999,18.10290658,117025524.12126823
919,Kazakhstan,16262644,59228,617.5078911,21.11058684,132516129.06636354
920,Kazakhstan,16523667,33534,682.7146866,20.745972892,122383739.5625615
921,Kazakhstan,16771054,21035,709.0410829,20.1051365812,131127269.14975183
922,Kazakhstan,17027307,8243,717.9076357,20.358155258,136912082.08812284
923,Kazakhstan,17286235,2050,727.5479634999999,21.782460786999998,162503263.21231234
924,Kuwait,2099615,0,79.17798167000001,0.0,37963325.176402785
925,Kuwait,2035661,0,45.13820194,0.0,6319552.622233881
926,Kuwait,0,0,82.31165528,0.0,11462140.81588645
927,Kuwait,0,0,111.00268528000001,0.0,18877046.325309157
928,Kuwait,0,0,136.41694,0.0,25105937.468992103
929,Kuwait,1610651,0,170.33364749999998,0.0,34924117.564861916
930,Kuwait,1631740,0,168.67001194,0.0,33355110.345358748
931,Kuwait,1715314,0,175.60191161,0.0,37408881.98593084
932,Kuwait,1836353,0,213.34964209999998,0.0,34794106.54418421
933,Kuwait,1957066,0,220.0177727,0.0,38966020.114938065
934,Kuwait,2050741,0,229.62708707299998,0.0,37273134.255481504
935,Kuwait,2109355,0,233.20574805500002,0.0,41928790.680009015
936,Kuwait,2143833,0,237.53193463200003,0.0,42946392.48705808
937,Kuwait,2169118,0,279.24296927299997,0.0,41908064.488703854
938,Kuwait,2207939,0,312.830981191,0.0,45259904.19948033
939,Kuwait,2276623,0,346.3478682,0.0,49060212.418113686
940,Kuwait,2377258,0,327.26211136,0.0,51260028.09429259
941,Kuwait,2503410,0,317.934035908,0.0,53784697.54119585
942,Kuwait,2652340,0,345.839105995,0.0,58955316.20487421
943,Kuwait,2818939,0,361.269222,0.0,62527267.83305539
944,Kuwait,2998083,0,389.28833306499996,0.0,62027784.5342865
945,Kuwait,3191051,0,390.629849089,0.0,63200824.597522505
946,Kuwait,3395556,0,434.2515392,0.0,70868380.71424407
947,Kuwait,3598385,0,450.1268463260001,0.000526316,67970147.7816548
948,Kuwait,3782450,0,412.226655446,0.008684210999999999,63861745.99623312
949,Latvia,2663151,0,73.17163691,11.83157895,10393609.966398004
950,Latvia,2650581,0,69.99540571,8.618421052999999,9250043.540066104
951,Latvia,2614338,0,49.58011298,6.634210526,7293518.965285322
952,Latvia,2563290,0,40.651255919,7.568421053,5422062.628471387
953,Latvia,2520742,0,37.850217169,8.697368421,4583271.945962046
954,Latvia,2485056,0,35.88353412,7.728947367999999,4223269.001429772
955,Latvia,2457222,0,35.962255916000004,4.8973684209999995,4476366.760106037
956,Latvia,2432851,0,33.034386936000004,7.776315790000001,3939783.6774702645
957,Latvia,2410019,0,32.69373103,11.363157898,3816985.5666686664
958,Latvia,2390482,0,30.43593103,7.260526315999999,3404289.4522239077
959,Latvia,2367550,0,29.403633409999998,7.431578947999999,2812633.599334161
960,Latvia,2337170,0,32.32330573,7.471052631999999,2705877.3276
961,Latvia,2310173,0,33.76639523,6.539473683,2597774.0428256984
962,Latvia,2287955,0,33.582152719999996,6.152631579,2531800.8004047256
963,Latvia,2263122,0,36.37136771,8.410526315,2300417.5178186307
964,Latvia,2238799,0,37.145792029999996,8.986842106,2274055.526240512
965,Latvia,2218357,0,36.612899049999996,7.334210526999999,2314230.777052718
966,Latvia,2200325,0,37.77978668,7.442105262999999,2174119.3212283175
967,Latvia,2177322,0,37.196337639999996,8.452631579,2121962.6269504093
968,Latvia,2141669,0,33.80376549,9.349999999,2062924.095863066
969,Latvia,2097555,0,39.56990267,9.565789474,2543851.0502708834
970,Latvia,2059709,0,35.813683690000005,8.100526316000002,2341177.3169553466
971,Latvia,2034319,0,34.57801473,10.779473684,2137366.865356051
972,Latvia,2012647,0,34.40108771,9.297894738,2234598.1070761317
973,Latvia,1993782,0,32.93752372,7.274210527,1928179.8542966428
974,Lithuania,3697838,0,197.15569758,1.089473684,15177064.08153198
975,Lithuania,3704134,0,208.92839217,0.889473684,16245165.283591254
976,Lithuania,3700114,0,126.79881234999999,0.818421053,9524256.79074571
977,Lithuania,3682613,0,98.54887238,1.0342105259999999,7778222.150808392
978,Lithuania,3657144,0,85.31855543,1.189473684,7934133.700075246
979,Lithuania,3629102,0,95.05545313,0.981578947,7161324.227684135
980,Lithuania,3601613,0,103.45216984999999,0.8578947370000001,7992639.910243847
981,Lithuania,3575137,0,95.59580876,0.7763157890000001,7384951.896142398
982,Lithuania,3549331,0,102.13318499,1.0973684209999999,8327601.202173868
983,Lithuania,3524238,0,85.02059347,1.089473684,6805160.645209336
984,Lithuania,3499536,0,75.29729198999999,0.892894737,5836340.862674252
985,Lithuania,3470818,0,88.15063806,0.861842105,6345778.928564906
986,Lithuania,3443067,0,93.9408803,0.9400000000000001,6133999.81491268
987,Lithuania,3415213,0,98.80313409000001,0.8739473689999999,6025208.718729996
988,Lithuania,3377075,0,99.7249306,1.125526316,6139435.997946842
989,Lithuania,3322528,0,90.97181009,1.209210527,6545162.757509052
990,Lithuania,3269909,0,87.48691165,1.146842106,6086411.04778334
991,Lithuania,3231294,0,95.66803677,1.5281578939999998,5975700.600000617
992,Lithuania,3198231,0,94.95397865999999,1.5842105260000001,5942378.913370412
993,Lithuania,3162916,0,86.92402379,1.8,5572448.958512758
994,Lithuania,3097282,0,63.14240357999999,2.397368421,6097002.782364614
995,Lithuania,3028115,0,65.11525233,2.92631579,5614261.893445493
996,Lithuania,2987773,0,65.21768689,3.112368421,5586314.751196889
997,Lithuania,2957689,0,59.030383689999994,4.015,4763709.73096535
998,Lithuania,2932367,0,56.85572869,3.973947368,3983529.6874260725
999,Luxembourg,381850,0,36.90434684,0.217118421,1902684.4942118775
1000,Luxembourg,387000,0,39.63573592,0.257831579,2046700.8434130386
1001,Luxembourg,392175,0,39.79826679,0.21518421000000001,1953743.3791635933
1002,Luxembourg,397475,0,40.323771269999995,0.21503157799999997,1945362.515797026
1003,Luxembourg,402925,0,38.7078485,0.266,1550139.5862501734
1004,Luxembourg,408625,0,33.61216239,0.282876315,1009422.4971862715
1005,Luxembourg,414225,0,34.67254892,0.19854736899999997,806120.5283713843
1006,Luxembourg,419450,0,33.85027245,0.270839474,491467.025172649
1007,Luxembourg,424700,0,32.56067694,0.37649473599999994,171671.30335276102
1008,Luxembourg,430475,0,34.4949095,0.320657895,195474.16634510475
1009,Luxembourg,436300,0,36.69436504,0.44905000000000006,247488.84502209132
1010,Luxembourg,441525,0,39.36746916,0.44129210500000005,432463.8641075683
1011,Luxembourg,446175,0,43.13319198,0.39811578900000005,1221536.8757927495
1012,Luxembourg,451630,0,45.28460846,0.37141579,1227387.689422233
1013,Luxembourg,458095,0,51.20396996,0.51376579,1437735.2841848212
1014,Luxembourg,465158,0,51.93919217,0.550134211,1416841.031653265
1015,Luxembourg,472637,0,50.90857825,0.646389474,1494113.81422208
1016,Luxembourg,479993,0,49.35557954,0.6961999999999999,1338767.0586222843
1017,Luxembourg,488650,0,48.94122555,0.743110527,1153058.9285284393
1018,Luxembourg,497783,0,46.81427699,0.704768421,1303841.2316857371
1019,Luxembourg,506953,0,49.337203110000004,0.7053473690000001,1340609.4203159865
1020,Luxembourg,518347,0,48.10695036,0.6467710529999999,1146042.1595580862
1021,Luxembourg,530946,0,47.06076858,0.8106736840000001,1160345.9566294856
1022,Luxembourg,543360,0,44.6353368,0.97413421,785568.4606226677
1023,Luxembourg,556319,0,43.13940207,1.046394737,812246.4728440295
1024,Macedonia,1883230,112998,,1.292105263,9389145.402865974
1025,Macedonia,1887301,106001,,2.231578947,6867901.422974041
1026,Macedonia,1889710,98949,,2.231578947,7333939.722088526
1027,Macedonia,1892038,91990,,1.373684211,7059532.577831616
1028,Macedonia,1896420,85283,,1.8289473680000001,7432616.842215375
1029,Macedonia,1904325,78927,,2.107894737,7901785.923160235
1030,Macedonia,1916468,72975,,2.236842105,7833305.321262052
1031,Macedonia,1932177,67422,,2.368421053,7329249.091198879
1032,Macedonia,1949807,62250,,2.85,9102237.002104348
1033,Macedonia,1966956,57438,,3.655263158,8261594.618144293
1034,Macedonia,1981838,52981,,3.078947368,8677022.086400753
1035,Macedonia,1994048,48794,,1.647368421,9019079.52115168
1036,Macedonia,2004144,44784,,1.992105263,7811990.09350032
1037,Macedonia,2012576,40850,,3.6157894739999996,7810139.294250585
1038,Macedonia,2020257,36790,,3.9,7795072.149799155
1039,Macedonia,2027683,32589,,3.926315789,7775353.815173146
1040,Macedonia,2042514,20631,,4.3421052630000005,7466589.77061459
1041,Macedonia,2042145,23313,,2.657894737,6307136.634015793
1042,Macedonia,2050839,16539,,2.210526316,6410483.031348743
1043,Macedonia,2052540,16553,,3.342105263,6100026.742024775
1044,Macedonia,2063523,7216,,6.3974368421,5483136.460007021
1045,Macedonia,2066708,5675,,3.774139474,6110191.999680137
1046,Macedonia,2073154,882,,2.7469368419999998,5806233.916332983
1047,Macedonia,2075611,128,,4.192152632,4772325.082534336
1048,Macedonia,2077491,4,,3.399121052,4494243.660955648
1049,Malaysia,16947912,1090409,246.1965931,10.49736842,21437899.193403754
1050,Malaysia,17472736,1056718,299.30723969999997,11.6,29958918.769371178
1051,Malaysia,17993381,1019343,325.0124836,11.27894737,30900307.32617561
1052,Malaysia,18515755,979212,337.8912427,12.77105263,39973972.503202476
1053,Malaysia,19049401,937493,365.54860080000003,17.06052632,40063440.29874735
1054,Malaysia,19600481,895116,382.5287644,16.27368421,52376801.93800362
1055,Malaysia,20170529,852792,431.9215729,13.64210526,52246808.26392448
1056,Malaysia,20754304,811021,507.71913699999993,10.87894737,53363144.046891145
1057,Malaysia,21343149,770315,470.42574809999996,11.72894737,51953043.02025046
1058,Malaysia,21925035,731251,525.6392725,19.87368421,48909534.0698676
1059,Malaysia,22491278,694330,588.7947291,18.40526316,57045816.570942394
1060,Malaysia,23040045,658862,595.7289283,15.96315789,61105612.96272597
1061,Malaysia,23574974,623837,640.7730435000001,14.25,60300822.31087567
1062,Malaysia,24100600,588103,699.2449321000001,13.39473684,71965038.68173276
1063,Malaysia,24623700,550409,744.7430442,14.66578947,75225917.1993966
1064,Malaysia,25152366,507027,794.5569352,15.80789474,83448030.87720601
1065,Malaysia,25683875,459691,825.5761796,16.63947368,81485243.89569965
1066,Malaysia,26220014,405831,882.3199781000001,15.6763423716,88440095.86265431
1067,Malaysia,26766555,344514,909.3347298000001,20.5447634216,103030880.54940717
1068,Malaysia,27412145,193238,881.7022923,22.190054282600002,106327666.24389634
1069,Malaysia,27912475,199814,911.1581180999999,20.2778659156,121166414.44850697
1070,Malaysia,28511237,123891,938.862842,25.1303815856,125609544.35708378
1071,Malaysia,29112115,58341,1006.8637856,28.237348419,121794218.7208461
1072,Malaysia,29685673,21051,1048.3695467,34.041552633,127261134.33918832
1073,Malaysia,30223520,4497,1050.6112624,38.399157899,129715968.16196857
1074,Mexico,80462235,4895639,1185.1511975099997,77.91301169799999,116794654.96244158
1075,Mexico,82348139,4723373,1237.3847081999997,74.896779907,128369150.2954761
1076,Mexico,82740001,6088309,1247.1143769999999,87.324256386,129296357.51495217
1077,Mexico,86244979,4355474,1253.8533931,87.26234532499998,135717820.10853684
1078,Mexico,87951752,4397395,1349.9935154300001,69.73643381,148953095.82036474
1079,Mexico,90082078,3963501,1305.97686011,89.539763548,139337216.69792455
1080,Mexico,91949540,3737912,1340.46530202,98.770612978,145112652.97416335
1081,Mexico,93711019,3570720,1379.56188427,84.90353539099999,162221272.60349092
1082,Mexico,94960260,3861196,1449.42177418,80.930343357,179369940.23502144
1083,Mexico,97090994,3209585,1446.3294926,102.09558240500002,178385591.28802544
1084,Mexico,99692534,2027139,1517.37577934,103.84085554299999,186247847.13745114
1085,Mexico,100165562,2901506,1511.3576042599998,91.33901854300001,197442577.81139413
1086,Mexico,102161098,2194510,1573.66922265,81.47802728,196389489.89450255
1087,Mexico,103020832,2619621,1599.45057146,70.602414582,211098674.54924622
1088,Mexico,105495185,1500398,1675.12174863,85.44007355000001,204306564.3227037
1089,Mexico,107314534,1157694,1779.77164696,94.407801831,215468177.13769165
1090,Mexico,109117136,975242,1834.31924889,99.97068835200001,212537373.75925714
1091,Mexico,109882375,1953971,1850.9572164800002,94.3331237,214675939.86083767
1092,Mexico,112427484,1234325,1862.10418918,124.721229642,211006536.4342887
1093,Mexico,114022850,1482378,1879.96361816,91.82217788700001,216843622.2108134
1094,Mexico,116423441,895500,1909.62238189,120.72145084,205316151.4992501
1095,Mexico,118194888,895129,2009.6451809199998,119.28069741200001,217356493.3751763
1096,Mexico,119754913,1073394,2030.38092722,111.655088275,229421710.9658898
1097,Mexico,122228077,307892,2047.64418606,104.300333188,219926693.27743307
1098,Mexico,123194198,1027402,2002.94608669,138.62263115699997,212631628.9079328
1099,Morocco,11970911,12908225,79.14823442,3.210526316,9472580.077949207
1100,Morocco,12751219,12585643,80.17854041,3.2263157889999996,9498726.736308113
1101,Morocco,12689415,13102079,90.92877732,2.536842105,9887137.421119014
1102,Morocco,14363318,11874099,93.45594839,1.165789474,11405394.402760396
1103,Morocco,15185402,11481646,101.97055533,2.210526316,12074863.673288263
1104,Morocco,15297506,11777726,100.64511378,1.6078947369999999,13578636.37901993
1105,Morocco,16837592,10623011,101.32673592,5.15,12027351.186315719
1106,Morocco,17663754,10162147,105.19438333000001,5.481578947,12539026.136107488
1107,Morocco,18490094,9685169,108.95712698,4.676315788999999,12269089.251313187
1108,Morocco,19318660,9196138,116.0525027,2.171052632,12440110.775098402
1109,Morocco,20151739,8697882,115.15100633,2.0578947370000003,12776050.63871589
1110,Morocco,20991636,8190196,123.76759796000002,2.810789473,15370297.863175426
1111,Morocco,21840492,7671876,127.03743067,2.7263184480000002,16061201.025935274
1112,Morocco,22701944,7141993,125.65122544,4.327928216,16468038.595034054
1113,Morocco,23600201,6579084,143.36633784999998,4.711318447999999,19046371.738497384
1114,Morocco,24478791,6042279,157.734195,3.0818447640000004,19724813.63630184
1115,Morocco,29788919,1080427,161.04185265,3.067897395,20039064.811464407
1116,Morocco,26349836,4876045,159.465902295,3.107897395,20504214.73246094
1117,Morocco,27333476,4263379,176.2780566,3.1950026580000004,20971297.47468171
1118,Morocco,28359147,3630750,167.05004395500004,7.788160553,19536723.488296498
1119,Morocco,29431749,2977890,183.00899757500002,10.859739501,21733921.997364786
1120,Morocco,30554805,2304018,196.693464922,7.099213184,22948100.311294973
1121,Morocco,31725956,1607833,201.16876153,6.208161271,24812215.340669878
1122,Morocco,32936533,888236,202.31371386,10.526318447,22287258.208235018
1123,Morocco,31435363,2882719,206.63383740000003,9.371844762999999,24204692.362183888
1124,Netherlands,14951510,0,907.4578193740001,2.134210527,66366922.2373129
1125,Netherlands,15069798,0,924.4158395259999,2.478947369,66266505.153557524
1126,Netherlands,15184166,0,935.1418442300001,2.684210526,69304173.8205974
1127,Netherlands,15290368,0,942.60874015,2.973684211,68952891.76547183
1128,Netherlands,15382838,0,931.99490158,3.3605526317999996,71856579.70130762
1129,Netherlands,15459006,0,969.6873808099999,3.744736841,69528399.46025774
1130,Netherlands,15530498,0,1010.51834902,4.828947369,70339301.4241081
1131,Netherlands,15610650,0,992.001923325,5.3473684210000005,72001316.90764378
1132,Netherlands,15707209,0,997.8462837500001,6.173923684,74854654.81244229
1133,Netherlands,15812088,0,985.0900173799998,6.654886842,69489800.01435941
1134,Netherlands,15925513,0,996.69062594,7.874465789,71195411.64871697
1135,Netherlands,16046180,0,1034.47829992,8.719521053000001,74416980.77374655
1136,Netherlands,16148929,0,1032.98854634,10.472178946,74935005.70016296
1137,Netherlands,16225302,0,1040.21538126,10.442886843,76359347.84101975
1138,Netherlands,16281779,0,1071.86829292,14.002047369,77924412.33114895
1139,Netherlands,16319868,0,1088.6647503200002,19.647152629,75589611.30998415
1140,Netherlands,16346101,0,1064.485292552,21.232689471,70098976.42558977
1141,Netherlands,16381696,0,1084.26070764,20.015773686000003,74424051.7837802
1142,Netherlands,16445593,0,1065.6038938299998,24.947671049,74250324.23293704
1143,Netherlands,16530388,0,1046.4715075,28.515786843,72533639.86363
1144,Netherlands,16615394,0,1108.4705886,29.512428953,76018944.21043848
1145,Netherlands,16693074,0,1057.03492305,32.476510528,72338801.01929352
1146,Netherlands,16754962,0,1021.10901961,33.009407896,68457322.71165892
1147,Netherlands,16804432,0,990.7142531239999,32.135157891999995,68507793.9054987
1148,Netherlands,16865008,0,935.6182938400001,30.808428952,72139501.50708275
1149,New Zealand,3329800,0,103.33621647000001,67.87852495700001,5292094.492066604
1150,New Zealand,3495100,0,109.26194876,67.577979782,5836903.6894625565
1151,New Zealand,3531700,0,115.29226072,62.774911454,7193510.07660713
1152,New Zealand,3572200,0,114.0008071,69.413392717,6317472.885227144
1153,New Zealand,3620000,0,119.6483156,75.196636771,5478988.57904011
1154,New Zealand,3673400,0,121.58059193,79.519473151,5105972.0092505375
1155,New Zealand,3732000,0,130.84624245999998,75.83355827999999,6207195.414862613
1156,New Zealand,3781300,0,140.29493544000002,68.392482695,8548514.388298169
1157,New Zealand,3815000,0,133.65982185000001,74.8075082,7789004.46922126
1158,New Zealand,3835100,0,141.53612677,69.125224904,9096288.676045343
1159,New Zealand,3857700,0,146.07920105,73.775156802,8824209.47852148
1160,New Zealand,3880500,0,152.90537739,66.118722264,10628872.5197297
1161,New Zealand,3948500,0,152.75901967,74.22205835300001,9665435.133859217
1162,New Zealand,4027200,0,149.68475672,70.732746935,11267809.316326655
1163,New Zealand,4087500,0,146.9849921,81.093823608,10942916.836685224
1164,New Zealand,4133900,0,148.70807187,72.55440444,13171065.075295666
1165,New Zealand,4184600,0,149.96398698000002,73.906175875,13047563.609633388
1166,New Zealand,4223800,0,148.2538897,75.41143218799999,11449937.162831543
1167,New Zealand,4259800,0,150.67125011000002,74.049871005,12428079.806142543
1168,New Zealand,4302600,0,141.92480583,81.884916409,10227181.841883348
1169,New Zealand,4350700,0,144.87808772,86.339085114,9793767.11131996
1170,New Zealand,4384000,0,140.82311381,88.845864191,9273990.479763327
1171,New Zealand,4408100,0,148.81070342,83.537128964,10741221.696619809
1172,New Zealand,4442100,0,150.68164181,84.396877311,9395073.692659574
1173,New Zealand,4509700,0,156.00347865999998,90.545056964,8446641.908059936
1174,Norway,4241473,0,136.493291404,319.363157916,9504700.545498488
1175,Norway,4261732,0,130.459497916,290.37631580000004,9150799.958389115
1176,Norway,4286401,0,135.344760306,307.626315821,12423576.248771224
1177,Norway,4311991,0,143.084466164,314.410526284,13621532.813191468
1178,Norway,4336613,0,148.48634811,294.507894716,14415737.40760466
1179,Norway,4359184,0,148.50519058,320.576315816,13050394.707804648
1180,Norway,4381336,0,158.62446763999998,274.118421021,12789204.152324773
1181,Norway,4405157,0,165.27856732,289.51578942599997,14926522.611504642
1182,Norway,4431464,0,167.2714171,305.192105216,15526899.436156739
1183,Norway,4461913,0,163.75214096,320.366515774,16413482.631942129
1184,Norway,4490967,0,160.23283072,373.97236583200004,13153553.111582687
1185,Norway,4513751,0,170.19252361,317.7685736469999,14109255.765303575
1186,Norway,4538159,0,167.617430208,341.226850021,14073561.558055367
1187,Norway,4564855,0,174.418395696,279.042094768,14532021.49271233
1188,Norway,4591910,0,175.57003276,287.90978686799997,14654391.352032835
1189,Norway,4623291,0,169.713310896,359.3006052519999,14814934.924508061
1190,Norway,4660677,0,170.574375358,316.84236845400005,15016952.688225899
1191,Norway,4709153,0,169.61716674,355.108157906,15856634.937827572
1192,Norway,4768212,0,170.062442776,369.372105305,15544332.296653789
